SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO50380;1;BK-M68S-46;jordan59;2012-11-01;2012-11-13;2012-11-08;France;France;Europe;1;2071.42;165.71;51,7855;USD;1
SO50371;1;BK-R89B-44;jermaine18;2012-11-01;2012-11-13;2012-11-08;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50374;1;BK-R64Y-40;alejandro13;2012-11-01;2012-11-13;2012-11-08;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50373;1;BK-M68B-38;candice22;2012-11-01;2012-11-13;2012-11-08;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50372;1;BK-M68B-38;trinity11;2012-11-01;2012-11-13;2012-11-08;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50375;1;BK-R64Y-38;carlos43;2012-11-01;2012-11-13;2012-11-08;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50376;1;BK-R64Y-42;noah6;2012-11-01;2012-11-13;2012-11-08;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50378;1;BK-R50R-58;roger42;2012-11-01;2012-11-13;2012-11-08;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50377;1;BK-R50B-58;wesley4;2012-11-01;2012-11-13;2012-11-08;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50389;1;BK-M68B-46;reginald3;2012-11-02;2012-11-14;2012-11-09;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50395;1;BK-R64Y-40;brian22;2012-11-02;2012-11-14;2012-11-09;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50391;1;BK-R50B-62;taylor42;2012-11-02;2012-11-14;2012-11-09;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50392;1;BK-R50R-48;robert33;2012-11-02;2012-11-14;2012-11-09;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50393;1;BK-R50B-60;roberto1;2012-11-02;2012-11-14;2012-11-09;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50387;1;BK-M68S-42;faith20;2012-11-02;2012-11-14;2012-11-09;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50386;1;BK-R89B-44;steven10;2012-11-02;2012-11-14;2012-11-09;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50385;1;BK-M68S-46;christian27;2012-11-02;2012-11-14;2012-11-09;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50388;1;BK-M68S-38;riley14;2012-11-02;2012-11-14;2012-11-09;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50404;1;BK-M68B-38;edward59;2012-11-03;2012-11-15;2012-11-10;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50405;1;BK-R64Y-44;tyler14;2012-11-03;2012-11-15;2012-11-10;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50403;1;BK-R50R-58;gilbert20;2012-11-03;2012-11-15;2012-11-10;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50416;1;BK-M68B-46;latoya4;2012-11-04;2012-11-16;2012-11-11;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50417;1;BK-M68B-38;lacey32;2012-11-04;2012-11-16;2012-11-11;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50419;1;BK-R64Y-44;jesse37;2012-11-04;2012-11-16;2012-11-11;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50418;1;BK-R50R-52;haley9;2012-11-04;2012-11-16;2012-11-11;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50414;1;BK-R64Y-44;jacqueline35;2012-11-04;2012-11-16;2012-11-11;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50415;1;BK-R50R-60;isaiah8;2012-11-04;2012-11-16;2012-11-11;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50412;1;BK-M68B-38;latasha16;2012-11-04;2012-11-16;2012-11-11;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50413;1;BK-M68S-42;marcus6;2012-11-04;2012-11-16;2012-11-11;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50428;1;BK-R64Y-38;hannah26;2012-11-05;2012-11-17;2012-11-12;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50429;1;BK-R64Y-44;jennifer68;2012-11-05;2012-11-17;2012-11-12;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50427;1;BK-R50B-60;damien9;2012-11-05;2012-11-17;2012-11-12;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50424;1;BK-R89B-52;mathew8;2012-11-05;2012-11-17;2012-11-12;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50425;1;BK-M68B-42;mindy20;2012-11-05;2012-11-17;2012-11-12;Northeast;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50434;1;BK-R89B-48;caroline16;2012-11-06;2012-11-18;2012-11-13;Southwest;United States;North America;1;2181.56;174.53;54,5391;USD;1
SO50432;1;BK-R89B-52;tommy3;2012-11-06;2012-11-18;2012-11-13;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50433;1;BK-R50R-44;melody18;2012-11-06;2012-11-18;2012-11-13;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50442;1;BK-M68S-38;kelli21;2012-11-07;2012-11-19;2012-11-14;France;France;Europe;1;2071.42;165.71;51,7855;USD;1
SO50443;1;BK-M68B-46;katrina19;2012-11-07;2012-11-19;2012-11-14;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50444;1;BK-R64Y-48;gabrielle39;2012-11-07;2012-11-19;2012-11-14;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50438;1;BK-R89R-58;alfredo22;2012-11-07;2012-11-19;2012-11-14;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50450;1;BK-R89R-44;brian28;2012-11-08;2012-11-20;2012-11-15;France;France;Europe;1;2443.35;195.47;61,0838;USD;1
SO50453;1;BK-R64Y-38;madison46;2012-11-08;2012-11-20;2012-11-15;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50455;1;BK-R50B-62;lisa25;2012-11-08;2012-11-20;2012-11-15;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50451;1;BK-M68B-42;elijah27;2012-11-08;2012-11-20;2012-11-15;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50452;1;BK-M68B-42;naomi11;2012-11-08;2012-11-20;2012-11-15;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50471;1;BK-M68S-38;nina8;2012-11-09;2012-11-21;2012-11-16;Germany;Germany;Europe;1;2071.42;165.71;51,7855;USD;1
SO50465;1;BK-R64Y-38;stanley16;2012-11-09;2012-11-21;2012-11-16;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50479;1;BK-R64Y-42;logan9;2012-11-10;2012-11-22;2012-11-17;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50478;1;BK-R50B-44;yolanda4;2012-11-10;2012-11-22;2012-11-17;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50473;1;BK-R64Y-38;maria29;2012-11-10;2012-11-22;2012-11-17;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50476;1;BK-R50B-48;matthew12;2012-11-10;2012-11-22;2012-11-17;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50474;1;BK-M68B-46;victoria21;2012-11-10;2012-11-22;2012-11-17;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50472;1;BK-M68B-38;destiny35;2012-11-10;2012-11-22;2012-11-17;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50486;1;BK-R64Y-38;lauren61;2012-11-11;2012-11-23;2012-11-18;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50485;1;BK-M68B-42;tyler8;2012-11-11;2012-11-23;2012-11-18;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50497;1;BK-R64Y-48;abigail17;2012-11-12;2012-11-24;2012-11-19;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50498;1;BK-R64Y-48;sophia12;2012-11-12;2012-11-24;2012-11-19;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50496;1;BK-R64Y-38;alex37;2012-11-12;2012-11-24;2012-11-19;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50494;1;BK-R89B-58;john35;2012-11-12;2012-11-24;2012-11-19;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50495;1;BK-R50R-62;mandy11;2012-11-12;2012-11-24;2012-11-19;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50493;1;BK-M68B-46;carson3;2012-11-12;2012-11-24;2012-11-19;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50505;1;BK-M68B-42;maurice20;2012-11-13;2012-11-25;2012-11-20;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50502;1;BK-R89B-48;lisa15;2012-11-13;2012-11-25;2012-11-20;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50503;1;BK-R64Y-48;kaitlyn81;2012-11-13;2012-11-25;2012-11-20;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50509;1;BK-R89R-52;andre3;2012-11-14;2012-11-26;2012-11-21;France;France;Europe;1;2443.35;195.47;61,0838;USD;1
SO50513;1;BK-M68B-46;kelvin39;2012-11-15;2012-11-27;2012-11-22;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50514;1;BK-R50B-48;janice4;2012-11-15;2012-11-27;2012-11-22;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50512;1;BK-M68S-46;mya8;2012-11-15;2012-11-27;2012-11-22;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50517;1;BK-M68S-38;dakota11;2012-11-15;2012-11-27;2012-11-22;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50525;1;BK-R64Y-44;madison31;2012-11-16;2012-11-28;2012-11-23;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50524;1;BK-R50R-58;logan19;2012-11-16;2012-11-28;2012-11-23;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50522;1;BK-R64Y-48;alisha6;2012-11-16;2012-11-28;2012-11-23;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50519;1;BK-R89R-58;nelson12;2012-11-16;2012-11-28;2012-11-23;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50520;1;BK-M68S-46;jacob15;2012-11-16;2012-11-28;2012-11-23;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50521;1;BK-M68S-46;katelyn0;2012-11-16;2012-11-28;2012-11-23;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50533;1;BK-M68B-38;jacqueline23;2012-11-17;2012-11-29;2012-11-24;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50534;1;BK-M68S-46;caleb38;2012-11-17;2012-11-29;2012-11-24;Germany;Germany;Europe;1;2071.42;165.71;51,7855;USD;1
SO50532;1;BK-R89R-58;allison42;2012-11-17;2012-11-29;2012-11-24;Southwest;United States;North America;1;2181.56;174.53;54,5391;USD;1
SO50531;1;BK-R50R-52;jacob9;2012-11-17;2012-11-29;2012-11-24;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50529;1;BK-M68B-38;wyatt9;2012-11-17;2012-11-29;2012-11-24;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50541;1;BK-M68B-46;ronnie19;2012-11-18;2012-11-30;2012-11-25;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50542;1;BK-R64Y-42;shelby5;2012-11-18;2012-11-30;2012-11-25;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50539;1;BK-M68B-38;omar35;2012-11-18;2012-11-30;2012-11-25;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50558;1;BK-M68B-42;tammy14;2012-11-19;2012-12-01;2012-11-26;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50556;1;BK-R89B-52;gabriel14;2012-11-19;2012-12-01;2012-11-26;Southwest;United States;North America;1;2181.56;174.53;54,5391;USD;1
SO50552;1;BK-R89B-48;franklin34;2012-11-19;2012-12-01;2012-11-26;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50550;1;BK-M68S-46;marc13;2012-11-19;2012-12-01;2012-11-26;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50555;1;BK-R50R-48;sydney89;2012-11-19;2012-12-01;2012-11-26;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50554;1;BK-R50R-58;diane8;2012-11-19;2012-12-01;2012-11-26;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50570;1;BK-R89B-52;eduardo75;2012-11-20;2012-12-02;2012-11-27;Southwest;United States;North America;1;2181.56;174.53;54,5391;USD;1
SO50571;1;BK-R50B-52;james35;2012-11-20;2012-12-02;2012-11-27;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50572;1;BK-R50R-48;ian64;2012-11-20;2012-12-02;2012-11-27;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50573;1;BK-R50R-48;nichole21;2012-11-20;2012-12-02;2012-11-27;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50564;1;BK-M68B-42;luis44;2012-11-20;2012-12-02;2012-11-27;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50565;1;BK-M68B-46;chase7;2012-11-20;2012-12-02;2012-11-27;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50562;1;BK-R89B-44;julio22;2012-11-20;2012-12-02;2012-11-27;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50569;1;BK-R50B-60;drew16;2012-11-20;2012-12-02;2012-11-27;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50567;1;BK-M68S-38;shawn14;2012-11-20;2012-12-02;2012-11-27;Central;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50581;1;BK-R50R-44;cassidy4;2012-11-21;2012-12-03;2012-11-28;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50579;1;BK-R64Y-44;michele47;2012-11-21;2012-12-03;2012-11-28;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50591;1;BK-M68B-42;ariana5;2012-11-22;2012-12-04;2012-11-29;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50588;1;BK-M68B-46;marcus93;2012-11-22;2012-12-04;2012-11-29;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50589;1;BK-M68B-38;faith18;2012-11-22;2012-12-04;2012-11-29;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50590;1;BK-M68S-42;samuel43;2012-11-22;2012-12-04;2012-11-29;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50585;1;BK-M68S-38;evan0;2012-11-22;2012-12-04;2012-11-29;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50586;1;BK-R89R-48;janet26;2012-11-22;2012-12-04;2012-11-29;Germany;Germany;Europe;1;2443.35;195.47;61,0838;USD;1
SO50587;1;BK-M68B-42;courtney10;2012-11-22;2012-12-04;2012-11-29;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50601;1;BK-M68S-42;samantha19;2012-11-23;2012-12-05;2012-11-30;Germany;Germany;Europe;1;2071.42;165.71;51,7855;USD;1
SO50595;1;BK-R89R-58;terrence1;2012-11-23;2012-12-05;2012-11-30;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50600;1;BK-R50R-44;tyrone14;2012-11-23;2012-12-05;2012-11-30;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50596;1;BK-M68B-46;jeremiah46;2012-11-23;2012-12-05;2012-11-30;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50599;1;BK-R50B-52;isabella19;2012-11-23;2012-12-05;2012-11-30;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50598;1;BK-M68S-42;anna6;2012-11-23;2012-12-05;2012-11-30;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50609;1;BK-R50R-58;matthew10;2012-11-24;2012-12-06;2012-12-01;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50610;1;BK-R50B-44;bailey0;2012-11-24;2012-12-06;2012-12-01;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50606;1;BK-M68S-42;ana1;2012-11-24;2012-12-06;2012-12-01;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50605;1;BK-M68S-42;abigail72;2012-11-24;2012-12-06;2012-12-01;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50607;1;BK-R50R-44;diane10;2012-11-24;2012-12-06;2012-12-01;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50621;1;BK-R50B-48;jenny29;2012-11-25;2012-12-07;2012-12-02;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50619;1;BK-M68S-42;jeremy23;2012-11-25;2012-12-07;2012-12-02;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50620;1;BK-M68S-46;jenny41;2012-11-25;2012-12-07;2012-12-02;Southeast;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50617;1;BK-M68S-42;rodrigo0;2012-11-25;2012-12-07;2012-12-02;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50618;1;BK-M68B-42;ethan3;2012-11-25;2012-12-07;2012-12-02;Northwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50633;1;BK-R64Y-44;chloe18;2012-11-26;2012-12-08;2012-12-03;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50632;1;BK-R50B-58;david65;2012-11-26;2012-12-08;2012-12-03;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50629;1;BK-R89B-52;jorge11;2012-11-26;2012-12-08;2012-12-03;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50628;1;BK-R89R-44;ruth21;2012-11-26;2012-12-08;2012-12-03;Germany;Germany;Europe;1;2443.35;195.47;61,0838;USD;1
SO50630;1;BK-R64Y-40;johnathan4;2012-11-26;2012-12-08;2012-12-03;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50650;1;BK-M68B-38;colleen21;2012-11-27;2012-12-09;2012-12-04;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50648;1;BK-R89R-48;samuel52;2012-11-27;2012-12-09;2012-12-04;Southwest;United States;North America;1;2443.35;195.47;61,0838;USD;1
SO50649;1;BK-R89R-58;alejandro24;2012-11-27;2012-12-09;2012-12-04;Southwest;United States;North America;1;2181.56;174.53;54,5391;USD;1
SO50651;1;BK-R50B-60;amanda9;2012-11-27;2012-12-09;2012-12-04;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50652;1;BK-R50R-44;abigail28;2012-11-27;2012-12-09;2012-12-04;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50645;1;BK-R64Y-44;candice9;2012-11-27;2012-12-09;2012-12-04;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50643;1;BK-M68S-38;mason39;2012-11-27;2012-12-09;2012-12-04;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50641;1;BK-M68S-42;brianna52;2012-11-27;2012-12-09;2012-12-04;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50646;1;BK-R64Y-40;priscilla11;2012-11-27;2012-12-09;2012-12-04;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50647;1;BK-R50B-44;roger31;2012-11-27;2012-12-09;2012-12-04;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50644;1;BK-M68B-46;aidan9;2012-11-27;2012-12-09;2012-12-04;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50766;1;BK-R89R-48;alexandra67;2012-11-28;2012-12-10;2012-12-05;Northwest;United States;North America;1;2443.35;195.47;61,0838;USD;1
SO50767;1;BK-R64Y-48;jonathan5;2012-11-28;2012-12-10;2012-12-05;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50763;1;BK-R89B-44;ronnie1;2012-11-28;2012-12-10;2012-12-05;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50762;1;BK-R89B-52;natalie46;2012-11-28;2012-12-10;2012-12-05;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50761;1;BK-R64Y-44;clifford4;2012-11-28;2012-12-10;2012-12-05;Germany;Germany;Europe;1;1000.44;80.03;25,0109;USD;1
SO50773;1;BK-R50R-52;marcus37;2012-11-28;2012-12-10;2012-12-05;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50760;1;BK-M68S-42;hunter60;2012-11-28;2012-12-10;2012-12-05;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50777;1;BK-M68S-42;janet12;2012-11-29;2012-12-11;2012-12-06;France;France;Europe;1;2071.42;165.71;51,7855;USD;1
SO50778;1;BK-M68S-46;trisha0;2012-11-29;2012-12-11;2012-12-06;France;France;Europe;1;2071.42;165.71;51,7855;USD;1
SO50782;1;BK-M68B-42;kevin20;2012-11-29;2012-12-11;2012-12-06;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50783;1;BK-M68B-38;candace14;2012-11-29;2012-12-11;2012-12-06;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50784;1;BK-R64Y-40;katie8;2012-11-29;2012-12-11;2012-12-06;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50775;1;BK-M68B-38;julia65;2012-11-29;2012-12-11;2012-12-06;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50780;1;BK-R50R-58;phillip16;2012-11-29;2012-12-11;2012-12-06;France;France;Europe;1;782.99;62.64;19,5748;USD;1
SO50793;1;BK-R64Y-40;thomas74;2012-11-30;2012-12-12;2012-12-07;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50791;1;BK-R50B-48;sean22;2012-11-30;2012-12-12;2012-12-07;Northwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50792;1;BK-R50R-60;caitlin13;2012-11-30;2012-12-12;2012-12-07;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50788;1;BK-M68S-42;emma6;2012-11-30;2012-12-12;2012-12-07;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50800;1;BK-M68B-46;erika2;2012-12-01;2012-12-13;2012-12-08;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50805;1;BK-R64Y-42;gabriel39;2012-12-01;2012-12-13;2012-12-08;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50802;1;BK-R64Y-42;cameron17;2012-12-01;2012-12-13;2012-12-08;Northwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50801;1;BK-R50B-60;savannah29;2012-12-01;2012-12-13;2012-12-08;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50798;1;BK-R64Y-44;victoria0;2012-12-01;2012-12-13;2012-12-08;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50797;1;BK-R89B-44;darren2;2012-12-01;2012-12-13;2012-12-08;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50799;1;BK-R50R-48;michele56;2012-12-01;2012-12-13;2012-12-08;Germany;Germany;Europe;1;782.99;62.64;19,5748;USD;1
SO50807;1;BK-M68B-42;maurice11;2012-12-02;2012-12-14;2012-12-09;France;France;Europe;1;2049.10;163.93;51,2275;USD;1
SO50808;1;BK-M68S-38;christine10;2012-12-02;2012-12-14;2012-12-09;France;France;Europe;1;2071.42;165.71;51,7855;USD;1
SO50813;1;BK-M68B-42;lance15;2012-12-02;2012-12-14;2012-12-09;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50809;1;BK-R64Y-44;samantha25;2012-12-02;2012-12-14;2012-12-09;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50806;1;BK-R89R-44;paige10;2012-12-02;2012-12-14;2012-12-09;Germany;Germany;Europe;1;2443.35;195.47;61,0838;USD;1
SO50816;1;BK-R64Y-44;riley36;2012-12-03;2012-12-15;2012-12-10;France;France;Europe;1;1000.44;80.03;25,0109;USD;1
SO50817;1;BK-R89B-58;tiffany13;2012-12-03;2012-12-15;2012-12-10;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50818;1;BK-R89B-52;yolanda20;2012-12-03;2012-12-15;2012-12-10;Germany;Germany;Europe;1;2181.56;174.53;54,5391;USD;1
SO50814;1;BK-M68S-46;kevin51;2012-12-03;2012-12-15;2012-12-10;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50832;1;BK-R64Y-38;lauren40;2012-12-04;2012-12-16;2012-12-11;Southwest;United States;North America;1;1000.44;80.03;25,0109;USD;1
SO50831;1;BK-R50R-62;ashley24;2012-12-04;2012-12-16;2012-12-11;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50826;1;BK-R89B-58;shawn5;2012-12-04;2012-12-16;2012-12-11;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50825;1;BK-M68S-38;natasha9;2012-12-04;2012-12-16;2012-12-11;Northwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50842;1;BK-M68S-46;darryl6;2012-12-05;2012-12-17;2012-12-12;France;France;Europe;1;2071.42;165.71;51,7855;USD;1
SO50843;1;BK-M68B-46;teresa19;2012-12-05;2012-12-17;2012-12-12;Germany;Germany;Europe;1;2049.10;163.93;51,2275;USD;1
SO50845;1;BK-R89B-48;megan60;2012-12-05;2012-12-17;2012-12-12;Northwest;United States;North America;1;2181.56;174.53;54,5391;USD;1
SO50846;1;BK-R89R-44;chloe73;2012-12-05;2012-12-17;2012-12-12;Northwest;United States;North America;1;2443.35;195.47;61,0838;USD;1
SO50836;1;BK-M68B-38;ian79;2012-12-05;2012-12-17;2012-12-12;Southwest;United States;North America;1;2049.10;163.93;51,2275;USD;1
SO50837;1;BK-M68S-38;amanda39;2012-12-05;2012-12-17;2012-12-12;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50838;1;BK-M68S-38;hunter24;2012-12-05;2012-12-17;2012-12-12;Southwest;United States;North America;1;2071.42;165.71;51,7855;USD;1
SO50847;1;BK-R50R-62;julio6;2012-12-05;2012-12-17;2012-12-12;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50848;1;BK-R50B-60;dalton89;2012-12-05;2012-12-17;2012-12-12;Southwest;United States;North America;1;782.99;62.64;19,5748;USD;1
SO50840;1;BK-R89R-58;ethan1;2012-12-05;2012-12-17;2012-12-12;France;France;Europe;1;2181.56;174.53;54,5391;USD;1
SO50844;1;BK-R50R-44;bridget7;2012-12-05;2012-12-17;2012-12-12;France;France;Europe;1;782.99;62.64;19,5748;USD;1
